id;name;count
1012;bow stringed instruments;1
1017;choral backup;1
1024;various percussion instruments;1
1027;snares;1
1030;cheerleaders;1
1031;college band;1
1034;water splashing sound;1
1037;studio;1
1040;documentary video;1
1041;high pitched notes;1
1042;violin technique;1
1047;incessant beeping;1
1050;rhythmic beeps;1
1054;oriental song;1
1056;bells and chimes;1
1058;ambient background;1
1060;christian praise hits;1
1065;wind of provence;1
1066;emphatic solos;1
1067;march like drum beat;1
1068;wind band repertoire;1
1069;child tv stars;1
1073;emotional al;1
1074;r&b music influences;1
1076;inspirational love song;1
1077;retro tv show tunes;1
1082;idle;1
1083;bored;1
1087;cool solo;1
1089;virtuoso playing;1
1090;rock music influences;1
1091;medium tempo home music video;1
1092;retro rock covers;1
1093;hippie theme;1
1103;low pitch sounds;1
1106;elcetric guitar lead;1
1109;soft bass line;1
1121;extremely rapid guitar rhythm;1
1129;crouching bass line;1
1132;retro movie soundtrack;1
1136;slide guitar lesson;1
1139;soul/r&b/gospel;1
1140;soothing meditation music;1
1141;low frequency humming tone;1
1144;scary laugh;1
1145;twisted;1
1146;psychological;1
1147;satanic;1
1148;designed to scare;1
1149;devilish music;1
1150;horror show;1
1151;creeps;1
1152;jeepers creeps;1
1153;scary childrenâ€™s show;1
1156;malaysian;1
1159;discofunk/pop;1
1162;upbeat ukelele;1
1168;melancholic cello;1
1171;steady bassline;1
1183;rockballad;1
1188;customised song;1
1189;cheerfully;1
1190;animated keyboard harmony;1
1194;gallopy rhythm;1
1196;veena-like singing;1
1200;film reel;1
1205;backing drums;1
1206;alternative7rock;1
1208;acoustic gutiar;1
1209;no percusion;1
1213;mameluke in love;1
1214;music covers;1
1215;youtube music videos;1
1216;youtube music artist;1
1218;desperate for you;1
1220;original song;1
1221;acoustic pop;1
1223;offbeat synth keys chords;1
1224;offbeat shimmering open hats;1
1226;wide background harmonizing vocals;1
1227;groovy acoustic rhythm guitar;1
1228;groovy toms;1
1229;wide electric guitars melodies;1
1234;genial;1
1235;sprightly;1
1237;well layerd harmony;1
1238;upbeat acoustic guitar;1
1243;simple drum track;1
1246;guitars playing in harmony;1
1250;mellow male vocals;1
1252;arabesque rap;1
1254;melanchoic singing;1
1255;depressive;1
1256;aakar style singing;1
1258;elderly male vocalists;1
1259;doubled boy voice;1
1261;sampled strings sound;1
1262;solo horn;1
1264;triad based melody;1
1265;western classical masterpieces;1
1267;forever classics;1
1268;winter;1
1269;classic composers;1
1271;dynamics;1
1272;in love;1
1273;dance like;1
1276;halloween;1
1280;vigorous vivacious;1
1286;male deep voice screaming/crying;1
1287;cruel sounding;1
1288;animal growling sounds;1
1290;dolphin sounds;1
1291;hunting;1
1292;low growl;1
1293;organ chords played;1
1295;nature documentary soundtrack;1
1297;fascinating animal sounds;1
1298;aquatic life;1
1299;mind blowing;1
1302;no words;1
1306;party songs;1
1311;auto-tuned singing;1
1313;simple vivacious;1
1315;lively drums;1
1319;dreamy melody;1
1320;bandolero music;1
1322;cuatro guitars;1
1324;paraguayan folk music;1
1325;paraguayan harp;1
1333;low voice;1
1334;relaxation song;1
1335;comedicsong;1
1336;high pitched baby imitating voice singing;1
1337;poor sound-quality recording;1
1342;electrifying music;1
1344;groovy saxophone;1
1350;vocal choral harmony;1
1357;vocal treat;1
1358;synchronous singing;1
1363;sonic vibrations;1
1364;elctronic instrument;1
1367;haunting bells melody;1
1368;sustained strings swell;1
1369;mysticalm;1
1373;pop love hits;1
1377;dance hit;1
1378;pop divas;1
1380;busy drums;1
1383;stadium;1
1384;busy resonant synth bass;1
1386;multiple synthesizer melodies overlapping;1
1390;played with vibrating lips;1
1394;drum brushes;1
1398;lounge jazz hits;1
1399;cymbal strikes;1
1400;muted trumpet solo;1
1401;female voice like sound;1
1402;better watch out;1
1404;no contact instrument;1
1406;air notes;1
1407;electromagnetic instrument;1
1410;breathy flute melody;1
1419;native;1
1424;arena;1
1425;excitement in the air;1
1432;glass shatter;1
1433;ice break;1
1434;fingerstile acoustic guitar;1
1439;separate tracks;1
1443;radio tuning buzz tones;1
1447;shamanic drum;1
1450;transcending;1
1456;rebellious nature;1
1457;ambient keyboard tones;1
1458;laughing devilishly;1
1459;emo;1
1460;kiss;1
1461;haunting vocals;1
1463;melodious background music;1
1464;rhythmic background drumming;1
1465;groovy background bass;1
1466;melodious background electric guitar harmony;1
1467;dissonant music playing over song;1
1468;dissonant keyboard;1
1472;not in sync;1
1473;house/dance;1
1474;latin percussions;1
1475;radio tuning signals;1
1476;tv spot;1
1477;different keys;1
1478;churchy audio signal;1
1480;advertisement music track;1
1483;emphatic piano harmony;1
1488;hiphop/souls;1
1489;electronic beat;1
1490;classical hindustani music;1
1491;sitar playing;1
1492;sitarist;1
1493;ethic indian instruments;1
1494;double time percussion rhythm;1
1495;himdustani music hits;1
1499;replacing;1
1501;classical instrumental song;1
1505;kick focused percussion;1
1507;greek song;1
1510;sticks;1
1513;patriotism;1
1519;sine wave;1
1523;dolphin-like sounds;1
1525;whispers;1
1526;strummed string;1
1529;gentle ballad;1
1531;airy soothing female voice;1
1532;gentle female vocal;1
1536;sleep;1
1539;acordion accompaniment;1
1541;dutch;1
1543;metallic clicking sound;1
1545;young male rapper;1
1548;male laughing;1
1549;minimal production;1
1554;emotive voice;1
1556;nightcore;1
1558;pop/synth-pop;1
1561;adverticement music;1
1562;slightly melodic;1
1564;string sample;1
1566;melodic hip hop;1
1568;fuzzy squeaky effect;1
1569;croaking sound;1
1570;xylophone family instrument;1
1573;classical melody;1
1574;jazzmusic;1
1577;noisy ambience;1
1584;african tribal percussions;1
1588;safari adventure;1
1589;camera click noises;1
1591;robotic harmony tones;1
1592;disco club;1
1594;aggressive vocals;1
1595;explicit  trance keyboard tones;1
1596;ethnic music;1
1599;mandolin instrumental;1
1602;lute instrument;1
1603;soprano tone;1
1605;acoustic guitar arpeggio playing;1
1607;hawaiian luau music;1
1608;harmony vocals;1
1609;goat sound;1
1610;low horn;1
1616;latin folk singer;1
1617;guiro percussions;1
1619;eloquent vocals;1
1621;sad vibe;1
1626;choreography;1
1627;young dancers;1
1628;full of spunk;1
1629;attitude;1
1630;pop dance routine;1
1632;rhyming dance;1
1638;christmasmusic;1
1639;two voices singing;1
1640;piano or guitar;1
1649;ethereal voices;1
1650;christian choir;1
1651;hardrock/metal;1
1652;oriental string melody;1
1654;highly aggressive and loud;1
1655;orchestral rock;1
1657;keyboard lesson;1
1667;syncopated bass lines;1
1668;rhythmic counter play;1
1669;infectious drum grooves;1
1670;purring sound;1
1671;sounds of crickets;1
1672;latin beat;1
1673;kizomba;1
1675;calming piano music;1
1676;bedtime music;1
1677;sleep music;1
1681;freestyle disc scratching;1
1682;eurodance;1
1685;strumming chords;1
1688;guitar amplifiers;1
1695;melodic piano playing;1
1696;sombre piano playing;1
1700;wide piano chords;1
1701;echoing vocal melody;1
1702;manically played hi hats;1
1703;wide reverberant riser;1
1708;alto voices;1
1710;female main voice;1
1721;mother earth;1
1722;heart rending;1
1725;pop genreÈ™;1
1730;metallophone sample;1
1731;new age song;1
1732;vocables backing;1
1736;never give;1
1738;handicapped man;1
1740;crowds laughing;1
1744;amateur tourist video;1
1745;look ma no hands;1
1748;groovy acoustic guitar accompaniment;1
1749;synthesised vocals;1
1755;repetitive echoing piano melody;1
1757;filtered pitched up female chant;1
1759;rotary phone rings;1
1760;high gliding synth melody;1
1761;picking up the phone;1
1762;muffled autotuned vocals;1
1769;repetitive trumpet melody;1
1770;inaudible;1
1776;audio;1
1777;fender rhodes piano;1
1780;african/dance/pop/r&b;1
1781;everlasting hits;1
1784;walking bas s line;1
1786;classic county hits;1
1789;country classics;1
1794;soca music;1
1796;guitar instruction;1
1797;single strum;1
1798;7th chord;1
1799;melodic piano;1
1800;shaker song;1
1804;piano tone;1
1805;melancholic feel;1
1806;hungarian pop;1
1807;female voice singing with reverb;1
1808;pad-sound;1
1809;solo bagpipe;1
1816;synth rock/pop;1
1818;brass/string section;1
1820;sprightly acoustic guitar;1
1822;rhythmic glass;1
1823;noise snare;1
1825;om mantra;1
1826;mantra meditation;1
1827;stress relief;1
1829;sedative;1
1830;tranquilizing;1
1831;sacred mantra;1
1832;release;1
1833;repetitive chant;1
1834;affirmation;1
1836;meditative chant;1
1838;drum stick sound;1
1839;soothing sounds;1
1842;electronic/pop;1
1844;synthpad sounds;1
1846;telephone;1
1849;hi hat on off beats;1
1850;dotted bass rhythm;1
1852;sparse;1
1853;experimental/electronic;1
1856;synth bell sound;1
1862;piano groove;1
1863;hoppy jazz beat;1
1864;cheery bassline;1
1865;enthusiastic amplified guitar;1
1873;new age/classical;1
1874;heart warming;1
1876;dance grove;1
1879;strong drum beats;1
1880;percussion grooves;1
1882;thumping music;1
1886;digital soundeffects;1
1887;ecstatic;1
1888;chinese stringed instrument;1
1889;sound searching;1
1890;classical music influences;1
1891;strings plucked;1
1892;quiet audience;1
1894;nagpada;1
1895;dholak;1
1897;contemporary indian music;1
1900;sighing;1
1902;vocalising;1
1903;superimposed speech;1
1904;baarat music;1
1905;north indian wedding music;1
1906;indian ceremonial band;1
1909;synthpop/rock;1
1914;voracious;1
1916;shofar horn;1
1918;grunge;1
1920;chanting song;1
1922;male vocal harmony;1
1923;female vocal harmony;1
1924;choral arrangement;1
1925;reverb effect on voice;1
1928;squeaking sound effects;1
1929;aggressive male voice;1
1930;saxophone sample;1
1931;melodic samples;1
1935;christmas melody;1
1937;medium to uptemo;1
1939;burgeoning tempo;1
1940;multi singer song;1
1941;loud electric guitar feed;1
1942;mellow piano introduction;1
1943;music building up;1
1947;men talking;1
1949;promotion;1
1951;enthusiastic electric guitar harmony;1
1954;banjo lesson;1
1955;banjo tutorial;1
1956;country string instruments;1
1957;learning banjo;1
1959;guitar pick percussions;1
1961;strings scratched with plectrum percussions;1
1964;story tellers;1
1966;heroes and villains;1
1967;legends;1
1968;epic stories;1
1969;rhythm guitars;1
1976;boomy bass drum;1
1977;anticipation of danger;1
1986;people singing;1
1988;heavily synthesised music;1
1990;instrument reverb;1
1991;guitar strum;1
1992;baby noises;1
1993;frolic;1
1994;baby home video;1
1997;water splashing sounds;1
1998;volume changes;1
1999;ambient swimming pool sounds;1
2000;baby cooing;1
2004;bright violin;1
2005;animated percussions;1
2009;80s sound;1
2012;lead sounds;1
2015;ball bouncing sound;1
2016;tutorial video soundtrack;1
2017;timpaniâ€™s playing loud;1
2019;retro ad;1
2026;sentimental nostalgic;1
2033;joyful energy;1
2034;layers of violins;1
2035;fast dance beat;1
2038;pitched up vocal;1
2040;syncopated synth chord stabs;1
2041;grinding tool;1
2042;glass friction sounds;1
2044;ambient factory noise;1
2045;fruitful;1
2047;white noise with filter;1
2049;latin/country/folk;1
2050;upright-bass;1
2052;static sound effect;1
2055;blues/rock;1
2056;electric guitar chord plucking;1
2057;laid-back jazzy rock;1
2058;simple jazzy rock drumming;1
2061;horn melody;1
2063;timpaniâ€™s;1
2064;great memories;1
2065;victories;1
2066;splendour;1
2070;middle-eastern instruments;1
2071;street busking;1
2073;busking percussion;1
2076;deeper voice;1
2077;minor scale played wrong;1
2078;guitar playing video;1
2080;guitar learner;1
2081;boring;1
2082;unsteady playing;1
2083;dissonant notes;1
2084;traffic noise;1
2085;vocal male monologue;1
2086;drilling noises;1
2088;cool;1
2089;ambient room notes;1
2091;hip hop drumming rhythm;1
2092;soft music background track;1
2093;strong bass drops;1
2094;keyboard percussive tones;1
2097;chime/bell;1
2099;semi acoustic mandolin;1
2102;tero pop hits;1
2107;horns playing trumpets;1
2110;rock power ballad;1
2111;grungy electric guitar strumming;1
2113;synth trumpet lead;1
2116;voices singing;1
2117;fast oud playing;1
2119;subtle trumpets;1
2120;appealing female vocals;1
2122;jazzy drums;1
2126;chorus electric guitar;1
2129;four chord;1
2131;deep bellowing instrument;1
2132;strumpets;1
2133;latin male vocals;1
2135;kick drums;1
2136;latin band;1
2138;conversations;1
2140;orchestral/jingle;1
2143;electro-funk;1
2145;trumpety-synth;1
2147;female backing vocal;1
2150;relatable;1
2151;homer simpson cover;1
2152;childish lyrics;1
2154;rhythmic acoustic;1
2155;techno/hardstyle;1
2156;voice samples;1
2161;rhythm electric guitar strumming;1
2162;lead electric guitar melody;1
2164;lively veena harmony;1
2167;hindustani instrumental;1
2168;north indian classical music;1
2171;sandhya raag;1
2172;hindustani;1
2175;melodic flute harmony;1
2179;woman speaking;1
2180;background;1
2181;lively viloin;1
2182;vivacious cello;1
2186;side drum;1
2192;latin acoustic drums;1
2195;gehu chinese instrument;1
2196;guqin chinese instrument;1
2197;erhu chinese instrument;1
2198;hand cymbal;1
2199;bongo like percussion;1
2200;traditional chinese folk music;1
2202;background talking;1
2203;electro/dubstep/pop&lock;1
2205;uplifitng energy;1
2206;jet airplane;1
2207;synthesized orchestral string pad;1
2209;mellow backbeat;1
2210;subdued;1
2211;four chords;1
2212;sikh music;1
2214;punjabi music;1
2215;people chapping;1
2216;religious fervour;1
2217;harmonium playing accompaniment;1
2218;harmonium player;1
2225;precarious;1
2226;ambiguous;1
2227;vigorous introduction;1
2228;contrast song fade;1
2229;soft acoustic guitar accompaniment;1
2231;k-pop hits;1
2232;mellow guitar;1
2233;popping;1
2237;male voclaist;1
2238;enthusiastic keyboard harmony;1
2239;groovy basslines;1
2240;new music;1
2241;meditationmusic;1
2242;male voice chanting;1
2245;plucks;1
2247;effects on voices;1
2248;booming kick;1
2255;learning electric guitar;1
2256;electric guitar techniques;1
2259;sound of battlecry;1
2260;harmonized mixed choir vocals;1
2261;soft crash cymbals;1
2265;country/blues/rock;1
2266;b ackground noises;1
2268;overdubbing;1
2269;acoustic guitar music;1
2270;raking guitar strings;1
2272;blues feel;1
2273;classical concert;1
2276;alto-flute;1
2278;exploration;1
2279;curiousity;1
2280;emphatic piano;1
2282;strong vocals;1
2285;progressive pop;1
2286;art rock;1
2288;freddie mercury;1
2289;mandolin playing;1
2290;online music videos;1
2291;hobbyist;1
2292;celtic music influences;1
2293;irish jig;1
2296;shimmering sounds;1
2298;acapella band;1
2299;choral band;1
2300;mouth percussions;1
2301;body percussions;1
2302;crowds talk;1
2304;filipino language;1
2306;arabic song;1
2307;refreshing;1
2308;mizwiz melody;1
2311;quantum;1
2312;goblet drum;1
2316;dark synth;1
2317;reverb vocal sample;1
2319;darl;1
2323;male mid range voice singing/talking;1
2328;door creaking;1
2331;high pitched humming instrument;1
2333;shooting sound;1
2334;goose sounds;1
2335;watch machine sound;1
2337;youtube channel intro;1
2340;car engine sound;1
2342;new eritrean music;1
2343;guitar/harp hybrid;1
2344;male voice singing midrange;1
2345;electropop song;1
2347;narrative mood;1
2348;whispering;1
2351;excessive reverb;1
2352;muddled vocals;1
2353;muddled song;1
2354;speech sounds;1
2357;uzbek folk music;1
2359;doira;1
2360;afghan song;1
2361;afghan music;1
2364;rhythmic oud;1
2366;italian folk music;1
2368;napoletana;1
2369;tunisian folk music;1
2374;vietnamese ballad;1
2378;meditating;1
2380;metal rock;1
2381;rapid kick drum;1
2382;ride cymbals;1
2383;grungy gritty electric guitar;1
2384;fuzzy electric guitar;1
2385;potent;1
2386;soul/r&b/rap/pop;1
2387;slapped e-bass;1
2388;vigorous hand percussion;1
2390;murmurs;1
2393;incomprehensible;1
2394;ska cubano;1
2396;tape recording;1
2397;old classics;1
2398;soft male singer;1
2401;plucked string;1
2402;vocal double;1
2403;musical duo;1
2404;folktronic;1
2405;playful accordion harmony;1
2406;button accordion;1
2407;crossover musical style;1
2410;folk tropics;1
2411;experimental hip-hop;1
2413;electronic beats;1
2414;rock elements;1
2415;thick accent;1
2418;percussion sounds;1
2420;drumming patterns;1
2421;synthesized electronic tones;1
2422;drum kit imitation;1
2426;wide acoustic rhythm guitar melody;1
2427;snappy snare;1
2433;groovy rhythmic percussion;1
2435;future pop;1
2436;chord clusters;1
2437;digital reverb;1
2438;electronic  tropes;1
2439;non-tertiary harmonies;1
2440;boiling;1
2441;synthesiser  arrangements;1
2444;am;1
2455;horror film music;1
2456;gothic ambience;1
2457;passionate saxophone melody;1
2460;piano motif;1
2461;repeated piano arpeggio;1
2462;raspy male rap vocal;1
2463;female soulful vocal;1
2465;broken beat;1
2471;vigorous mandolin harmony;1
2472;auto harp accomapniment;1
